user_id,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,total_pss,heart_rate,hrv_sdnn,sleep_hours,sleep_efficiency,physical_activity_min,work_hours,screen_time_hours,breaks_per_day,sentiment_score,anxiety_score,stress_level
USR-3542,4,4,3,3,1,3,4,2,4,4,28,88.9,55.3,5.4,76.4,28.0,8.6,6.4,2.0,-0.1,8.0,3
USR-3543,3,3,3,2,2,4,0,4,2,2,25,82.3,35.6,7.8,76.9,43.0,11.1,7.3,2.0,-0.2,5.9,2
USR-3544,0,3,2,2,2,2,3,4,2,2,16,74.5,52.7,6.4,82.8,42.0,7.9,5.1,3.0,-0.07,4.2,1
USR-3545,2,0,2,2,2,3,3,2,2,2,18,71.4,64.1,6.2,84.7,46.0,8.5,5.3,3.0,0.12,3.9,1
USR-3546,0,1,3,2,2,3,3,3,4,1,18,81.5,51.0,7.9,77.3,40.0,7.3,5.7,4.0,-0.52,4.7,1
USR-3547,2,0,2,4,3,2,0,4,3,2,16,79.2,57.8,7.6,82.1,29.0,8.9,5.5,4.0,0.1,3.7,0
USR-3548,2,1,2,2,3,4,4,4,3,1,16,71.9,59.4,7.0,75.9,43.0,9.8,5.2,3.0,0.27,3.5,0
USR-3549,0,1,0,4,3,2,4,2,1,3,10,68.1,57.3,8.3,83.7,62.0,9.3,4.2,5.0,0.51,4.0,0
USR-3550,2,1,4,1,2,2,3,4,3,1,19,83.7,53.4,7.1,80.0,42.0,8.3,4.9,2.0,-0.08,5.6,1
USR-3551,1,2,0,3,1,1,2,2,2,3,17,69.2,66.1,6.1,63.8,60.0,9.3,6.1,2.0,-0.36,3.9,1
USR-3552,3,4,3,3,3,2,0,2,0,1,21,81.4,59.6,4.7,73.2,15.0,9.0,5.2,3.0,-0.56,6.2,2
USR-3553,4,3,2,3,4,3,3,1,0,4,21,75.6,62.7,6.2,77.1,41.0,10.2,7.2,3.0,0.1,5.7,1
USR-3554,0,3,2,3,1,4,2,1,3,2,23,89.0,59.3,7.4,74.4,26.0,9.4,6.0,3.0,-0.16,5.6,1
USR-3555,4,3,3,3,2,1,3,3,2,3,21,78.7,57.0,6.3,74.0,26.0,8.2,5.7,2.0,0.37,6.7,2
USR-3556,2,1,0,4,2,2,2,2,4,3,18,82.1,60.1,7.3,81.4,56.0,10.3,6.0,4.0,-0.22,5.1,1
USR-3557,2,3,3,3,2,1,3,1,3,3,22,75.4,54.5,6.7,72.0,32.0,9.4,5.1,4.0,0.01,7.1,2
USR-3558,0,1,3,1,3,3,1,2,0,3,19,70.4,51.2,5.5,71.6,34.0,8.4,5.9,3.0,0.36,5.5,1
USR-3559,2,3,3,4,0,4,1,2,3,1,25,80.7,40.5,6.0,79.2,36.0,10.0,6.2,3.0,-0.11,6.8,3
USR-3560,3,2,1,2,3,3,1,4,1,3,19,77.9,50.7,7.1,83.0,13.0,8.0,5.8,2.0,-0.29,4.2,1
USR-3561,3,4,4,1,0,3,0,4,2,1,28,81.9,42.4,5.4,68.0,45.0,10.7,5.8,2.0,0.31,6.5,3
USR-3562,0,1,3,4,2,2,2,2,3,3,18,79.5,52.3,6.6,78.2,63.0,8.5,4.6,3.0,0.38,6.0,1
USR-3563,0,1,4,2,3,0,3,4,4,4,17,73.8,62.1,7.3,83.5,52.0,7.6,3.3,3.0,0.04,5.5,1
USR-3564,2,4,2,3,2,3,3,2,2,4,23,69.7,52.9,6.5,75.0,39.0,12.3,5.4,2.0,0.07,5.6,2
USR-3565,2,0,2,1,1,3,3,3,3,1,19,79.4,58.7,7.7,80.4,36.0,7.6,4.9,3.0,0.2,4.0,1
USR-3566,1,3,4,0,4,3,3,4,3,2,21,74.0,56.6,7.0,78.6,23.0,9.6,5.0,2.0,0.1,6.8,2
USR-3567,2,3,4,2,4,4,2,2,2,2,23,78.3,60.8,5.7,73.2,48.0,9.5,5.8,3.0,-0.37,6.7,2
USR-3568,3,3,2,1,3,3,2,3,2,1,21,86.1,53.7,6.3,78.8,47.0,7.9,5.7,2.0,0.03,4.5,1
USR-3569,4,4,1,3,2,3,2,2,3,0,22,88.1,60.6,6.6,70.7,41.0,8.9,6.2,4.0,0.23,4.8,1
USR-3570,2,4,2,1,1,4,3,1,0,2,24,78.1,54.1,7.5,76.0,37.0,8.0,6.6,3.0,-0.02,7.6,2
USR-3571,4,0,2,2,4,4,1,3,4,4,24,83.9,59.0,6.0,73.6,37.0,12.1,6.7,3.0,-0.04,5.7,2
USR-3572,2,3,2,0,2,3,0,4,3,3,26,80.0,60.4,4.8,70.7,24.0,9.6,6.9,4.0,-0.29,6.1,2
USR-3573,2,3,1,2,4,1,3,2,1,3,16,72.6,64.6,7.5,73.8,72.0,8.2,5.3,3.0,-0.06,3.9,0
USR-3574,1,3,4,3,2,2,4,4,4,2,19,73.6,57.1,6.2,78.4,35.0,11.2,5.4,4.0,-0.28,5.3,1
USR-3575,3,1,0,1,2,3,3,4,1,3,17,66.3,59.5,6.0,79.4,36.0,7.6,6.1,4.0,0.24,3.5,0
USR-3576,4,3,3,3,4,0,3,1,4,4,23,80.6,47.5,6.5,70.6,48.0,11.0,6.6,2.0,-0.13,6.1,2
USR-3577,3,4,1,4,2,0,3,2,2,3,18,77.2,53.5,7.7,70.5,39.0,9.4,3.8,2.0,-0.21,3.7,1
USR-3578,2,4,2,3,1,0,2,3,3,0,18,72.4,64.7,6.5,70.3,40.0,6.3,5.1,3.0,0.26,3.7,1
USR-3579,3,2,0,3,1,3,3,2,2,2,19,82.1,48.5,7.2,76.5,56.0,8.4,3.6,4.0,-0.09,3.9,1
USR-3580,1,0,1,1,2,2,3,0,3,4,21,76.2,66.7,7.2,77.8,45.0,9.7,3.8,2.0,-0.2,4.4,1
USR-3581,4,2,3,1,0,2,1,4,1,2,24,77.8,48.8,7.0,83.2,42.0,9.6,5.5,3.0,-0.22,6.7,2
USR-3582,2,3,4,4,2,1,2,3,1,3,19,79.3,79.1,6.3,77.5,22.0,8.9,5.2,3.0,-0.01,5.6,0
USR-3583,2,3,1,3,2,3,1,2,0,1,18,68.0,52.0,6.0,70.4,45.0,8.0,4.8,3.0,0.15,4.7,1
USR-3584,3,2,2,3,3,2,2,3,4,1,19,81.2,58.3,6.0,76.7,27.0,8.0,3.6,2.0,-0.15,4.5,1
USR-3585,3,0,2,3,2,1,4,0,2,4,19,74.6,53.4,7.5,84.0,33.0,8.5,6.2,2.0,0.23,6.1,1
USR-3586,0,2,4,2,4,3,2,2,3,2,20,82.4,48.7,7.3,73.6,40.0,11.4,4.8,3.0,0.1,5.8,1
USR-3587,3,2,3,0,1,2,2,4,3,2,24,87.4,58.5,5.6,79.6,33.0,8.5,6.5,3.0,-0.22,5.2,2
USR-3588,1,4,2,3,3,2,4,4,4,2,17,78.1,49.9,8.7,80.1,49.0,8.0,4.4,4.0,0.06,4.9,1
USR-3589,3,3,3,3,0,3,2,2,1,4,26,78.7,42.1,5.4,75.7,40.0,9.9,5.8,3.0,-0.26,6.8,3
USR-3590,3,2,4,2,3,1,2,2,4,0,21,72.1,58.4,7.5,85.5,47.0,7.4,6.1,2.0,-0.02,6.0,1
USR-3591,3,2,0,4,4,3,4,3,1,3,13,64.2,69.7,8.6,73.1,29.0,8.5,4.3,3.0,0.51,6.0,0
USR-3592,2,0,2,2,3,1,2,2,3,2,17,80.4,47.6,7.1,83.7,69.0,7.0,5.3,4.0,0.0,4.0,1
USR-3593,2,4,4,2,2,1,3,0,3,4,27,83.0,50.9,5.5,71.3,29.0,8.7,6.7,2.0,-0.17,7.2,3
USR-3594,1,2,3,4,2,3,0,2,0,4,21,75.4,54.8,6.1,71.5,51.0,7.8,4.2,2.0,-0.17,6.7,2
USR-3595,3,2,2,3,3,3,1,3,1,2,19,76.0,48.9,6.6,77.2,8.0,6.9,5.9,3.0,0.14,6.4,2
USR-3596,1,2,2,2,4,1,2,0,2,1,17,80.3,52.4,7.9,87.7,38.0,10.1,4.2,3.0,0.15,4.8,1
USR-3597,2,3,2,1,4,1,2,0,2,1,20,81.4,38.7,5.8,83.7,20.0,9.6,4.4,4.0,0.27,4.2,1
USR-3598,2,3,2,1,2,3,4,1,4,3,25,84.1,62.5,4.8,63.2,22.0,10.9,5.4,3.0,-0.32,4.9,2
USR-3599,1,3,3,3,4,3,4,2,2,1,16,77.2,68.1,7.4,76.2,43.0,9.4,5.8,3.0,0.26,5.1,0
USR-3600,3,1,2,2,1,2,4,2,4,1,20,78.4,44.7,7.2,81.7,33.0,8.8,3.9,5.0,0.25,5.5,1
USR-3601,0,2,3,3,1,3,2,2,2,1,19,78.1,62.6,8.4,77.6,54.0,8.8,6.0,3.0,-0.06,5.1,1
USR-3602,3,1,4,4,0,1,4,1,4,2,22,80.4,47.9,5.5,75.4,56.0,10.5,6.1,1.0,-0.09,5.9,2
USR-3603,2,3,1,3,1,2,3,4,3,0,16,74.0,67.3,7.0,72.2,30.0,10.4,5.1,4.0,0.16,5.2,0
USR-3604,0,0,2,2,3,0,2,1,3,4,17,78.6,54.8,7.9,75.5,35.0,7.0,5.4,1.0,0.04,5.0,1
USR-3605,2,3,2,3,4,2,3,2,1,4,18,77.6,54.6,7.0,71.7,27.0,11.7,5.0,4.0,0.1,5.1,1
USR-3606,0,4,3,2,3,0,0,4,3,2,19,72.2,53.9,6.7,69.5,52.0,7.3,6.1,3.0,0.16,4.6,1
USR-3607,1,4,1,1,3,2,1,3,1,3,20,80.1,49.7,7.4,70.7,39.0,8.4,5.1,3.0,-0.02,6.1,1
USR-3608,3,2,3,0,2,2,3,3,2,3,23,81.4,62.4,6.0,70.1,35.0,9.5,4.3,3.0,-0.11,5.4,1
USR-3609,0,2,4,2,3,2,3,2,3,3,20,80.6,62.2,7.4,73.2,41.0,9.2,5.4,4.0,0.05,6.0,1
USR-3610,3,0,2,4,2,0,2,0,3,2,18,75.2,58.4,5.9,74.3,36.0,11.1,6.1,3.0,-0.02,4.5,1
USR-3611,0,3,4,1,4,2,2,3,0,2,17,78.9,66.9,5.8,84.4,31.0,9.8,5.6,3.0,0.02,5.1,1
USR-3612,1,3,4,1,3,3,4,3,2,3,21,78.1,40.7,6.4,71.7,37.0,9.6,7.4,3.0,-0.21,6.9,2
USR-3613,3,1,1,4,3,2,3,1,3,3,18,79.4,47.7,4.9,85.6,37.0,9.9,5.0,1.0,0.05,5.4,1
USR-3614,2,2,1,0,2,3,2,2,0,2,20,75.2,58.8,6.8,74.6,42.0,9.4,5.3,4.0,0.09,6.4,1
USR-3615,1,3,4,3,4,2,1,4,2,2,18,73.8,63.4,5.5,80.7,20.0,7.9,5.0,4.0,0.01,4.5,1
USR-3616,2,4,4,2,1,2,2,1,3,1,26,85.8,49.7,6.5,74.9,33.0,10.5,5.5,3.0,-0.33,6.6,3
USR-3617,1,1,0,0,2,3,4,2,0,2,15,71.5,46.2,7.3,76.3,35.0,8.3,4.4,4.0,0.13,3.9,1
USR-3618,4,2,0,4,3,4,2,2,3,2,20,88.5,46.5,6.7,75.4,39.0,8.0,4.5,4.0,0.08,3.9,1
USR-3619,2,1,1,1,2,1,2,3,3,2,18,78.6,60.8,7.3,76.0,51.0,10.2,3.0,3.0,0.09,5.7,1
USR-3620,3,1,4,2,4,0,2,3,3,2,18,75.9,76.9,7.1,80.4,33.0,8.6,4.7,3.0,0.51,5.3,0
USR-3621,4,4,1,1,2,3,4,3,1,3,22,83.3,62.2,6.3,74.9,50.0,8.0,5.8,2.0,-0.19,6.1,2
USR-3622,2,3,2,0,2,4,3,2,3,0,23,77.7,63.9,8.0,71.0,13.0,8.3,6.5,1.0,-0.12,6.9,1
USR-3623,4,3,4,0,4,4,3,0,0,3,27,88.2,49.0,6.5,72.3,48.0,10.7,5.8,3.0,-0.05,5.8,3
USR-3624,2,0,0,1,2,2,2,2,2,3,18,80.2,60.2,7.5,80.2,55.0,10.0,4.7,3.0,-0.08,3.7,1
USR-3625,4,4,3,0,2,2,0,3,1,2,27,89.9,38.0,7.0,81.0,19.0,10.6,7.4,1.0,0.18,7.7,3
USR-3626,0,2,1,3,2,3,4,3,4,2,16,71.8,67.6,7.6,80.3,31.0,9.0,3.7,3.0,0.12,4.3,0
USR-3627,3,2,4,2,1,2,4,4,3,3,22,73.1,51.9,8.2,75.6,17.0,8.3,5.6,3.0,0.05,5.8,1
USR-3628,2,2,2,2,3,3,4,2,0,2,16,70.9,65.5,7.2,82.1,53.0,8.5,6.0,3.0,0.12,3.2,0
USR-3629,2,0,3,2,1,4,4,3,0,4,19,75.2,56.5,6.8,73.0,35.0,8.5,4.7,3.0,0.23,6.2,1
USR-3630,3,3,3,4,4,3,3,2,2,4,21,86.7,56.0,6.1,67.6,32.0,8.9,4.1,2.0,-0.24,6.0,2
USR-3631,3,3,1,4,3,2,3,1,1,3,18,86.7,56.8,6.7,76.9,26.0,8.6,7.0,4.0,0.37,4.4,1
USR-3632,0,1,0,3,1,2,4,2,3,3,15,74.8,63.0,6.6,86.1,65.0,7.5,5.7,4.0,0.2,5.9,1
USR-3633,1,1,2,4,3,3,3,2,3,3,17,74.9,66.8,7.6,85.4,29.0,9.5,6.0,4.0,0.22,3.5,0
USR-3634,3,1,2,2,3,2,1,4,4,2,20,75.8,44.9,6.0,67.6,38.0,7.8,5.4,3.0,-0.15,5.0,2
USR-3635,3,0,3,2,1,2,2,2,4,4,25,86.0,36.8,6.4,76.6,34.0,8.2,6.8,3.0,-0.08,7.1,3
USR-3636,4,3,3,3,1,0,4,4,3,2,19,87.6,59.7,7.3,66.8,34.0,7.9,2.9,2.0,-0.16,6.0,1
USR-3637,3,4,2,3,2,1,2,2,0,1,18,84.7,69.0,7.0,80.8,33.0,9.8,4.8,3.0,0.3,3.6,0
USR-3638,4,0,3,2,3,2,4,1,2,2,19,82.3,69.8,6.1,79.7,34.0,9.3,6.3,2.0,-0.23,4.8,1
USR-3639,3,0,3,2,3,3,0,1,2,3,24,86.6,40.2,7.0,65.4,40.0,7.5,4.6,3.0,-0.09,6.7,2
USR-3640,2,3,3,4,2,1,2,1,2,1,19,80.8,53.0,6.8,82.8,34.0,9.6,5.0,2.0,-0.05,6.2,1
USR-3641,1,3,2,3,3,2,2,2,3,4,21,78.1,41.9,4.4,85.0,56.0,9.1,5.9,3.0,-0.34,6.6,3
USR-3642,3,2,1,2,3,2,0,0,4,2,25,78.2,44.3,5.5,72.9,23.0,9.2,5.3,3.0,-0.34,6.9,3
USR-3643,3,2,1,3,3,1,1,2,4,4,22,79.1,61.5,7.7,76.2,44.0,9.0,5.8,3.0,0.03,5.7,1
USR-3644,0,3,2,1,3,4,1,4,1,1,18,77.9,57.4,8.1,85.9,19.0,7.1,5.6,2.0,-0.12,4.7,1
USR-3645,2,1,2,1,2,4,3,3,1,2,19,69.4,53.3,7.3,72.1,29.0,9.1,5.7,5.0,-0.1,5.4,1
USR-3646,4,0,2,2,4,0,0,3,3,0,16,73.2,64.4,7.7,74.5,32.0,6.9,4.6,4.0,0.19,5.5,0
USR-3647,2,3,0,2,3,3,2,1,3,1,20,73.4,48.6,6.1,72.8,24.0,8.6,4.7,5.0,0.18,5.1,1
USR-3648,2,3,3,0,3,2,0,2,1,2,24,86.1,62.7,6.2,74.2,36.0,9.2,6.4,2.0,0.01,5.9,2
USR-3649,2,3,1,3,2,4,3,2,3,4,23,77.4,51.3,7.5,74.9,33.0,10.4,6.2,3.0,-0.1,6.8,2
USR-3650,1,3,1,2,1,2,3,4,3,2,18,77.4,54.3,7.3,75.7,12.0,8.7,5.5,3.0,0.1,5.7,1
USR-3651,2,3,2,3,2,1,3,1,2,3,20,74.0,59.7,6.8,75.5,61.0,9.8,5.6,4.0,0.02,4.9,1
USR-3652,2,1,1,0,2,3,2,2,1,2,20,85.5,62.5,6.6,74.3,40.0,7.6,5.8,5.0,-0.21,4.2,1
USR-3653,0,2,3,1,3,3,1,3,4,0,20,69.0,67.8,7.7,74.5,38.0,8.9,6.4,3.0,0.06,3.9,1
USR-3654,3,1,2,4,2,1,3,2,3,2,17,77.3,57.1,7.9,75.4,57.0,9.2,5.4,3.0,-0.12,4.7,1
USR-3655,2,1,2,3,3,3,3,3,1,0,13,65.0,72.4,7.9,78.4,57.0,9.4,4.7,4.0,0.33,2.9,0
USR-3656,3,3,2,4,3,0,1,1,3,4,22,76.7,53.3,6.6,65.5,32.0,7.9,5.2,4.0,-0.03,6.4,2
USR-3657,4,4,1,4,3,4,2,2,3,3,24,82.0,45.1,6.1,72.9,10.0,8.6,7.4,3.0,-0.55,4.7,2
USR-3658,1,4,1,2,1,0,1,3,4,2,21,79.7,47.5,7.2,66.5,43.0,9.8,4.5,3.0,0.17,6.8,2
USR-3659,3,3,4,2,4,4,1,2,1,3,25,83.0,40.0,5.4,77.0,20.0,11.7,5.9,4.0,-0.25,6.0,3
USR-3660,2,1,2,4,4,2,3,2,4,1,15,73.9,55.3,6.5,78.0,58.0,8.6,4.4,4.0,0.03,3.5,1
USR-3661,4,1,2,4,3,2,2,0,1,3,20,74.3,63.9,5.6,76.4,28.0,7.7,3.7,4.0,0.19,4.8,1
USR-3662,1,3,0,3,2,4,1,3,3,3,21,77.6,59.4,7.7,74.4,31.0,7.8,6.0,4.0,-0.06,4.8,1
USR-3663,3,3,2,3,2,4,2,4,3,3,23,80.3,41.3,5.9,73.5,18.0,9.6,5.7,4.0,0.03,7.1,2
USR-3664,3,3,2,3,1,3,4,3,2,2,20,78.5,41.0,7.1,83.3,22.0,9.4,5.5,2.0,-0.13,5.8,2
USR-3665,2,3,2,2,2,1,4,4,2,1,15,72.8,52.4,7.1,74.0,42.0,8.0,4.7,5.0,0.31,4.3,0
USR-3666,1,3,3,3,1,2,4,2,4,2,21,82.0,47.5,9.0,68.1,34.0,7.9,6.4,4.0,0.01,4.5,1
USR-3667,3,3,1,3,2,2,2,1,3,4,24,81.5,47.6,6.8,74.6,27.0,10.9,6.9,3.0,-0.04,6.1,2
USR-3668,3,0,1,3,3,2,3,0,2,4,19,77.6,65.6,5.3,75.3,63.0,8.4,4.3,4.0,-0.01,4.4,1
USR-3669,2,3,3,0,2,3,2,3,1,2,23,78.2,46.9,7.4,76.5,41.0,10.1,7.6,3.0,0.24,3.8,1
USR-3670,3,4,4,2,2,0,0,2,0,3,24,75.7,63.4,6.1,77.6,33.0,7.5,5.8,3.0,0.25,5.5,2
USR-3671,2,2,1,1,4,3,2,3,1,4,19,77.4,42.8,6.7,72.2,6.0,10.3,6.0,4.0,-0.41,5.5,1
USR-3672,3,3,2,1,1,3,3,3,4,1,24,87.0,47.2,5.9,77.0,43.0,8.8,6.2,4.0,0.07,5.8,2
USR-3673,1,2,1,4,3,1,2,4,3,3,14,74.5,68.8,7.4,76.4,80.0,9.7,4.9,3.0,-0.04,3.9,0
USR-3674,4,4,0,0,1,3,4,2,4,1,25,77.8,55.5,6.5,73.6,30.0,10.5,6.7,4.0,-0.05,7.1,2
USR-3675,2,0,2,1,0,3,1,2,0,2,21,82.4,51.1,6.1,70.1,27.0,7.4,6.9,3.0,-0.39,6.2,2
USR-3676,2,3,1,2,1,3,2,2,3,1,22,77.6,60.5,6.2,76.2,37.0,9.6,6.5,4.0,0.02,7.2,2
USR-3677,0,1,3,3,3,0,1,2,0,2,13,74.9,70.2,7.4,82.1,28.0,9.9,4.4,4.0,0.04,2.0,0
USR-3678,1,3,2,2,2,3,2,4,3,4,22,77.4,47.0,4.7,70.0,41.0,8.6,5.7,2.0,-0.15,5.0,2
USR-3679,2,1,1,1,4,2,0,0,2,2,21,80.1,56.3,5.5,69.5,54.0,11.1,5.1,3.0,-0.12,6.2,2
USR-3680,1,1,0,1,2,2,1,4,0,1,13,68.8,69.4,8.7,86.0,37.0,8.4,5.3,5.0,0.06,4.1,0
USR-3681,3,2,3,1,0,3,2,4,3,1,24,78.5,45.1,6.7,71.7,25.0,11.2,6.6,3.0,-0.26,6.2,2
USR-3682,0,4,1,2,3,3,2,3,2,3,19,68.8,69.8,6.4,82.8,38.0,9.0,5.0,4.0,-0.05,4.6,1
USR-3683,2,1,3,1,1,1,2,2,3,3,23,82.7,44.6,5.1,72.0,28.0,9.3,7.2,2.0,-0.12,6.1,2
USR-3684,2,1,2,4,3,3,1,1,3,3,21,80.2,54.9,6.6,82.8,18.0,11.4,6.7,4.0,0.03,5.6,2
USR-3685,0,3,3,2,1,4,2,1,3,0,23,82.3,41.3,7.3,70.0,30.0,10.3,7.7,3.0,0.28,4.4,1
USR-3686,1,2,2,0,2,1,2,0,4,3,25,83.3,49.6,8.4,80.6,25.0,9.5,5.3,3.0,-0.34,6.5,2
USR-3687,2,4,0,3,3,4,2,2,2,4,22,75.4,44.0,8.1,76.4,52.0,9.8,5.6,2.0,-0.03,5.3,1
USR-3688,2,1,1,2,4,3,3,0,2,2,18,80.6,55.1,6.2,80.5,54.0,8.0,5.1,4.0,0.21,5.5,1
USR-3689,2,3,1,3,2,3,2,3,3,3,21,83.3,41.1,6.3,71.2,53.0,9.3,8.2,2.0,-0.17,5.7,2
USR-3690,2,1,2,1,3,2,2,2,3,4,22,75.3,58.9,5.4,79.1,45.0,10.7,5.8,3.0,-0.51,7.2,2
USR-3691,3,1,3,3,1,2,4,1,0,3,19,79.3,59.1,6.2,81.6,41.0,8.7,6.6,3.0,-0.35,5.0,1
USR-3692,0,3,1,3,3,4,4,2,4,3,19,81.0,64.9,6.7,76.1,28.0,7.8,6.4,3.0,-0.41,4.2,1
USR-3693,2,3,0,4,3,2,4,4,0,3,11,67.3,63.5,7.2,73.1,64.0,6.5,4.3,5.0,0.58,1.3,0
USR-3694,4,3,2,1,1,0,3,3,1,1,19,75.1,65.3,8.5,72.2,43.0,8.9,5.4,1.0,0.15,4.3,0
USR-3695,2,2,3,2,2,3,2,2,1,3,22,81.9,52.8,5.5,69.9,20.0,8.3,6.3,3.0,0.09,6.0,2
USR-3696,3,2,4,2,1,1,2,3,0,4,22,71.7,53.4,6.5,77.7,24.0,7.6,7.0,3.0,0.14,6.2,2
USR-3697,2,2,3,4,2,3,3,3,0,2,16,68.6,76.9,5.4,77.7,27.0,7.0,4.8,4.0,0.0,3.9,1
USR-3698,3,4,2,4,1,3,4,4,0,4,19,71.7,52.4,7.1,75.5,14.0,10.3,4.9,3.0,0.49,4.7,1
USR-3699,3,2,3,0,3,4,3,1,2,3,26,73.8,57.3,5.2,69.7,35.0,9.7,7.2,4.0,-0.11,6.6,3
USR-3700,2,2,4,1,4,3,4,4,1,2,17,80.3,62.6,7.9,86.6,26.0,8.6,4.0,3.0,0.08,4.9,1
USR-3701,4,2,3,2,0,1,2,2,1,3,24,71.1,45.4,6.2,74.2,24.0,8.4,6.3,3.0,0.1,6.9,3
USR-3702,1,3,2,1,2,2,2,4,3,2,20,79.2,44.5,5.6,78.0,38.0,8.3,6.6,4.0,0.13,4.8,1
USR-3703,0,1,1,2,3,3,4,2,1,3,14,76.3,54.2,5.6,78.4,42.0,7.4,5.2,4.0,0.45,3.4,1
USR-3704,3,4,1,1,4,2,3,4,0,2,16,72.5,69.0,6.3,79.9,33.0,8.1,4.4,3.0,0.4,6.0,1
USR-3705,3,1,2,3,2,4,4,4,2,4,19,73.3,70.1,7.0,72.9,57.0,6.9,4.4,3.0,-0.04,6.5,1
USR-3706,1,4,3,4,2,3,3,1,2,2,21,79.5,54.5,7.0,78.0,18.0,10.5,6.8,3.0,0.01,5.0,1
USR-3707,1,1,2,4,2,0,2,4,2,3,13,71.4,64.9,7.0,76.5,28.0,7.9,4.4,3.0,0.03,4.7,0
USR-3708,0,3,0,2,1,4,2,0,2,4,24,86.0,56.2,7.1,77.7,38.0,9.8,5.1,2.0,-0.45,7.9,2
USR-3709,2,4,3,3,0,1,4,1,3,1,22,66.1,53.1,5.7,71.8,28.0,10.4,6.9,3.0,0.11,6.7,2
USR-3710,3,1,3,4,2,1,2,2,3,3,20,72.9,63.8,4.4,81.7,30.0,10.0,6.3,5.0,0.19,4.6,1
USR-3711,2,4,2,1,0,3,1,4,4,1,26,85.6,49.8,6.5,82.0,18.0,9.2,5.2,3.0,-0.58,6.6,3
USR-3712,2,2,3,3,2,4,2,2,2,3,23,80.4,52.3,7.5,74.8,38.0,10.2,8.4,3.0,-0.23,4.5,1
USR-3713,2,4,2,2,2,2,2,2,2,3,23,83.9,45.7,7.5,81.3,37.0,10.2,5.3,4.0,-0.08,5.1,1
USR-3714,0,3,4,1,2,2,0,3,1,4,24,82.3,42.4,5.4,77.8,34.0,10.0,6.8,3.0,-0.09,6.1,3
USR-3715,2,2,4,2,1,2,3,4,3,4,23,79.5,26.0,6.1,67.6,27.0,10.7,7.9,4.0,0.32,6.1,3
USR-3716,3,1,2,0,4,2,1,3,1,0,17,73.4,68.6,7.6,79.8,32.0,9.5,6.0,3.0,-0.04,4.1,0
USR-3717,4,2,3,3,4,2,2,1,2,1,20,89.1,53.8,6.2,79.5,36.0,9.9,5.8,2.0,-0.03,3.0,1
USR-3718,4,0,4,1,1,1,3,2,2,3,23,87.8,48.0,6.6,77.7,46.0,11.1,4.4,3.0,0.04,6.0,2
USR-3719,0,1,2,2,2,3,2,0,3,2,21,80.9,38.1,6.1,77.1,55.0,9.2,7.7,5.0,-0.1,6.0,2
USR-3720,4,1,2,1,3,4,4,3,4,1,21,78.8,48.6,5.8,77.1,50.0,9.2,6.5,4.0,-0.13,6.1,2
USR-3721,3,2,3,4,0,2,2,1,4,1,24,83.7,43.8,5.7,74.0,39.0,10.6,4.6,3.0,-0.24,5.9,3
USR-3722,3,3,1,2,2,1,4,1,1,3,19,80.8,49.9,7.6,78.4,50.0,8.6,6.9,3.0,0.08,4.9,1
USR-3723,2,1,2,3,1,3,1,4,1,0,16,76.1,62.7,7.1,73.9,28.0,9.0,5.1,2.0,0.08,4.6,0
USR-3724,2,1,4,3,4,3,0,2,3,4,24,77.2,51.0,7.4,72.8,24.0,8.9,5.7,2.0,0.02,6.4,2
USR-3725,2,3,3,2,4,4,4,3,2,3,20,86.4,44.1,7.2,69.7,44.0,6.3,4.9,3.0,0.07,5.2,1
USR-3726,0,1,2,1,3,1,3,2,2,3,16,75.2,49.6,8.4,77.5,41.0,9.1,5.2,3.0,-0.46,2.5,0
USR-3727,1,0,1,3,2,1,1,0,3,0,16,84.1,49.6,7.8,77.0,46.0,6.5,5.8,4.0,-0.23,5.5,1
USR-3728,1,1,2,1,4,2,4,2,3,0,14,73.2,77.0,7.9,78.2,56.0,7.3,4.3,3.0,0.08,3.6,0
USR-3729,2,4,2,1,4,3,2,2,4,2,24,79.8,61.9,6.3,68.7,43.0,10.6,6.1,3.0,0.08,5.1,1
USR-3730,3,3,1,3,4,2,4,4,3,4,17,81.8,51.9,9.4,80.6,28.0,9.5,8.5,3.0,-0.04,4.3,0
USR-3731,2,2,3,1,1,3,2,2,2,2,24,82.5,34.2,6.5,72.4,33.0,11.0,6.5,4.0,-0.05,6.2,3
USR-3732,0,3,1,2,1,1,2,2,2,2,18,76.4,58.5,5.3,76.4,29.0,6.3,6.2,4.0,0.18,4.3,1
USR-3733,4,2,2,2,3,2,2,3,3,1,20,71.5,55.4,7.0,70.0,28.0,9.4,4.5,3.0,0.11,4.8,1
USR-3734,4,3,2,2,2,3,2,3,3,3,25,85.2,51.3,5.5,71.8,11.0,9.4,4.8,3.0,-0.26,6.1,2
USR-3735,3,3,4,3,0,2,2,3,3,3,26,80.3,53.4,7.0,78.2,32.0,11.1,7.7,1.0,-0.41,6.8,2
USR-3736,4,3,2,3,0,3,2,4,4,1,24,78.8,53.6,7.0,79.8,12.0,11.4,7.2,1.0,-0.38,5.5,2
USR-3737,2,1,0,3,4,2,0,3,3,2,16,71.5,51.1,6.9,81.9,47.0,6.8,6.7,3.0,0.71,4.7,0
